game_id,game_name,game_web,platform,wii,ps3,xbox360,critic_score,critic_score1,critic_score2,critic_score3,wii_score,ps3_score,xbox360_score,Check
628132,Skydive: Proximity Flight,/xbox360/628132-skydive-proximity-flight,xbox360,1,1,1,56,56,62,,,62,56,1
628136,Hydrophobia Prophecy,/ps3/628136-hydrophobia-prophecy,ps3,0,1,0,70,70,,,,70,,1
628141,Jurassic Park: The Game,/xbox360/628141-jurassic-park-the-game,xbox360,0,1,1,60,60,53,,,53,60,1
628146,Need for Speed: The Run,/wii/628146-need-for-speed-the-run,wii,1,1,0,64,64,68,64,64,64,68,1
628160,Armageddon Riders,/ps3/628160-armageddon-riders,ps3,0,1,0,62,62,,,,62,,1
628357,Assassin's Creed: Revelations,/ps3/628357-assassins-creed-revelations,ps3,0,1,0,80,80,80,,,80,80,1
628661,Of Orcs and Men,/xbox360/628661-of-orcs-and-men,xbox360,0,1,1,64,64,57,,,57,64,1
629443,Rotastic,/xbox360/629443-rotastic,xbox360,0,1,1,66,,66,,,,66,1
629692,Guardian Heroes,/xbox360/629692-guardian-heroes,xbox360,0,0,1,83,83,,,,,83,1
629723,Dead Block,/xbox360/629723-dead-block,xbox360,0,1,1,50,50,63,,,63,50,1
629734,Burnout Crash!,/xbox360/629734-burnout-crash,xbox360,0,1,1,66,66,69,,,69,66,1
630107,Street Fighter III: Third Strike Online Edition,/ps3/630107-street-fighter-iii-third-strike-online-edition,ps3,0,1,0,86,86,86,,,86,86,1
630113,Half-Minute Hero: Super Mega Neo Climax,/xbox360/630113-half-minute-hero-super-mega-neo-climax,xbox360,0,0,1,76,76,,,,,76,1
630214,SoulCalibur V,/ps3/630214-soulcalibur-v,ps3,0,1,0,81,81,77,,,81,77,1
630325,Dragon Ball Z: Ultimate Tenkaichi,/xbox360/630325-dragon-ball-z-ultimate-tenkaichi,xbox360,0,1,1,55,55,58,,,58,55,1
630328,Hamilton's Great Adventure,/ps3/630328-hamiltons-great-adventure,ps3,0,1,0,,,,,,74,,1
630363,Sniper: Ghost Warrior 2,/xbox360/630363-sniper-ghost-warrior-2,xbox360,0,1,1,52,52,52,,,52,52,1
630380,MLB Bobblehead Pros,/xbox360/630380-mlb-bobblehead-pros,xbox360,0,1,1,72,72,,,,,72,1
630384,Starhawk,/ps3/630384-starhawk,ps3,0,1,0,77,77,,,,77,,1
630498,Pro Evolution Soccer 2012,/ps3/630498-pro-evolution-soccer-2012,ps3,1,1,0,80,80,79,78,79,80,78,1
630670,Gotham City Impostors,/xbox360/630670-gotham-city-impostors,xbox360,0,1,1,71,71,72,,,72,71,1
630985,3D Pixel Racing,/wii/630985-3d-pixel-racing,wii,1,0,0,45,45,,,45,,,1
630993,escapeVektor: Chapter 1,/wii/630993-escapevektor-chapter-1,wii,1,0,0,81,81,,,81,,,1
631002,Awesomenauts,/ps3/631002-awesomenauts,ps3,0,1,0,75,75,77,,,75,77,1
631384,SkyDrift,/xbox360/631384-skydrift,xbox360,0,1,1,77,77,76,,,76,77,1
631651,Jeremy McGrath's Offroad,/xbox360/631651-jeremy-mcgraths-offroad,xbox360,0,1,1,60,60,61,,,61,60,1
631680,The Baconing,/xbox360/631680-the-baconing,xbox360,0,1,1,64,64,65,,,65,64,1
631685,Disney Universe,/xbox360/631685-disney-universe,xbox360,1,1,1,,,,,61,70,66,1
631927,Hulk Hogan's Main Event,/xbox360/631927-hulk-hogans-main-event,xbox360,0,0,1,26,26,,,,,26,1
631928,The House of the Dead: Overkill - Extended Cut,/ps3/631928-the-house-of-the-dead-overkill-extended-cut,ps3,0,1,0,75,75,,,,75,,1
631936,LEGO Harry Potter: Years 5-7,/ps3/631936-lego-harry-potter-years-5-7,ps3,1,1,0,76,76,76,77,76,76,77,1
632139,Champion Jockey: G1 Jockey & Gallop Racer,/ps3/632139-champion-jockey-g1-jockey-and-gallop-racer,ps3,1,1,0,48,48,,,,48,,1
632145,Crimson Alliance,/xbox360/632145-crimson-alliance,xbox360,0,0,1,72,72,,,,,72,1
632147,UFC Undisputed 3,/xbox360/632147-ufc-undisputed-3,xbox360,0,1,1,85,85,86,,,86,85,1
632378,London 2012 - The Official Video Game of the Olympic Games,/xbox360/632378-london-2012-the-official-video-game-of-the-olympic-games,xbox360,0,1,1,64,64,66,,,66,64,1
632402,WWE '12,/ps3/632402-wwe-12,ps3,1,1,0,72,72,74,71,74,72,71,1
632493,FIFA Soccer 12,/wii/632493-fifa-soccer-12,wii,1,1,0,,,,,70,90,90,1
632513,Happy Feet Two: The Videogame,/xbox360/632513-happy-feet-two-the-videogame,xbox360,1,1,1,64,,64,,,,64,1
632665,The War of the Worlds,/xbox360/632665-the-war-of-the-worlds,xbox360,0,1,1,55,,55,,,,55,1
632666,Puzzle Dimension,/ps3/632666-puzzle-dimension,ps3,0,1,0,79,79,,,,79,,1
632676,"Warhammer 40,000: Kill Team",/xbox360/632676-warhammer-40000-kill-team,xbox360,0,1,1,67,65,67,,,65,67,1
632677,Papo & Yo,/ps3/632677-papo-and-yo,ps3,0,1,0,72,72,,,,72,,1
632679,uDraw Studio: Instant Artist,/xbox360/632679-udraw-studio-instant-artist,xbox360,1,1,1,54,63,54,,,63,54,1
632689,Dance Central 2,/xbox360/632689-dance-central-2,xbox360,0,0,1,86,86,,,,,86,1
632697,Zone of the Enders HD Collection,/xbox360/632697-zone-of-the-enders-hd-collection,xbox360,0,1,1,75,75,73,,,73,75,1
632699,The Bureau: XCOM Declassified,/ps3/632699-the-bureau-xcom-declassified,ps3,0,1,0,69,69,68,,,69,68,1
632705,Star Trek The Video Game,/ps3/632705-star-trek-the-video-game,ps3,0,1,0,45,45,42,,,45,42,1
632708,The Sims 3: Pets,/xbox360/632708-the-sims-3-pets,xbox360,0,1,1,70,70,70,,,70,70,1
632713,Payday: The Heist,/ps3/632713-payday-the-heist,ps3,0,1,0,70,70,,,,70,,1
632801,Streets of Rage 2,/ps3/632801-streets-of-rage-2,ps3,0,1,0,,76,,,,,76,1
632821,Birds of Steel,/xbox360/632821-birds-of-steel,xbox360,0,1,1,77,77,73,,,73,77,1
632833,MotionSports Adrenaline,/xbox360/632833-motionsports-adrenaline,xbox360,0,1,1,41,,41,,,,41,1
632836,The Adventures of Tintin: The Game,/xbox360/632836-the-adventures-of-tintin-the-game,xbox360,1,1,1,63,63,,59,,59,63,1
632840,Go Vacation,/wii/632840-go-vacation,wii,1,0,0,64,64,,,64,,,1
632841,Fruit Ninja Kinect,/xbox360/632841-fruit-ninja-kinect,xbox360,0,0,1,71,71,,,,,71,1
632843,Mercury Hg,/ps3/632843-mercury-hg,ps3,0,1,0,74,74,74,,,74,74,1
632849,Far Cry 3,/xbox360/632849-far-cry-3,xbox360,0,1,1,91,91,90,,,90,91,1
632857,Winter Stars,/wii/632857-winter-stars,wii,1,1,0,,,53,46,,53,46,1
632865,Adidas miCoach,/xbox360/632865-adidas-micoach,xbox360,0,1,1,54,,54,,,,54,1
632871,Halo: Combat Evolved Anniversary,/xbox360/632871-halo-combat-evolved-anniversary,xbox360,0,0,1,82,82,,,,,82,1
632872,Fable: The Journey,/xbox360/632872-fable-the-journey,xbox360,0,0,1,61,61,,,,,61,1
632874,Kinect: Disneyland Adventures,/xbox360/632874-kinect-disneyland-adventures,xbox360,0,0,1,73,73,,,,,73,1
632876,Kinect Sports: Season Two,/xbox360/632876-kinect-sports-season-two,xbox360,0,0,1,66,66,,,,,66,1
632877,Halo 4,/xbox360/632877-halo-4,xbox360,0,0,1,87,87,,,,,87,1
632881,Fuse,/ps3/632881-fuse,ps3,0,1,0,63,63,62,,,63,62,1
632882,Blackwater,/xbox360/632882-blackwater,xbox360,0,0,1,37,37,,,,,37,1
632885,Raving Rabbids: Alive & Kicking,/xbox360/632885-raving-rabbids-alive-and-kicking,xbox360,0,0,1,58,58,,,,,58,1
632888,Just Dance 3,/xbox360/632888-just-dance-3,xbox360,1,1,1,70,70,75,74,74,75,70,1
632890,Your Shape Fitness Evolved 2012,/xbox360/632890-your-shape-fitness-evolved-2012,xbox360,0,0,1,77,77,,,,,77,1
632899,Medieval Moves: Deadmund's Quest,/ps3/632899-medieval-moves-deadmunds-quest,ps3,0,1,0,61,61,,,,61,,1
632900,Sly Cooper: Thieves in Time,/ps3/632900-sly-cooper-thieves-in-time,ps3,0,1,0,75,75,,,,75,,1
632906,Everybody Dance,/ps3/632906-everybody-dance,ps3,0,1,0,66,66,,,,66,,1
632907,Carnival Island,/ps3/632907-carnival-island,ps3,0,1,0,66,66,,,,66,,1
632913,Trials Evolution,/xbox360/632913-trials-evolution,xbox360,0,0,1,90,90,,,,,90,1
632920,NBA Baller Beats,/xbox360/632920-nba-baller-beats,xbox360,0,0,1,73,73,,,,,73,1
632923,The King of Fighters XIII,/ps3/632923-the-king-of-fighters-xiii,ps3,0,1,0,77,79,77,,,77,79,1
632925,Tekken Hybrid,/ps3/632925-tekken-hybrid,ps3,0,1,0,65,65,,,,65,,1
632928,Yoostar on MTV,/xbox360/632928-yoostar-on-mtv,xbox360,0,0,1,49,49,,,,,49,1
632956,Defiance,/xbox360/632956-defiance,xbox360,0,1,1,60,60,59,,,59,60,1
632964,Top Gun: Hard Lock,/xbox360/632964-top-gun-hard-lock,xbox360,0,1,1,54,,54,,,,54,1
632973,Fortune Street,/wii/632973-fortune-street,wii,1,0,0,68,68,,,68,,,1
632974,Mario Party 9,/wii/632974-mario-party-9,wii,1,0,0,73,73,,,73,,,1
632976,Leedmees,/xbox360/632976-leedmees,xbox360,0,0,1,60,60,,,,,60,1
633221,Blades of Time,/ps3/633221-blades-of-time,ps3,0,1,0,53,53,52,,,53,52,1
633248,Red Bull X-Fighters,/xbox360/633248-red-bull-x-fighters,xbox360,0,0,1,45,45,,,,,45,1
633254,Puddle,/ps3/633254-puddle,ps3,0,1,0,71,71,68,,,71,68,1
633261,Dragon's Crown,/ps3/633261-dragons-crown,ps3,0,1,0,82,82,,,,82,,1
633271,Hole in the Wall,/xbox360/633271-hole-in-the-wall,xbox360,0,0,1,47,47,,,,,47,1
633392,Eufloria,/ps3/633392-eufloria,ps3,0,1,0,73,73,,,,73,,1
633400,Realms of Ancient War,/xbox360/633400-realms-of-ancient-war,xbox360,0,1,1,52,,52,,,,52,1
633402,Bloodforge,/xbox360/633402-bloodforge,xbox360,0,0,1,42,42,,,,,42,1
634005,Anima: Ark of Sinners,/wii/634005-anima-ark-of-sinners,wii,1,0,0,32,32,,,32,,,1
634060,Max & the Magic Marker: Gold Edition,/ps3/634060-max-and-the-magic-marker-gold-edition,ps3,1,1,0,69,69,,,76,69,,1
634344,Alien Zombie Megadeath,/ps3/634344-alien-zombie-megadeath,ps3,0,1,0,77,77,,,,77,,1
634475,Worms Crazy Golf,/ps3/634475-worms-crazy-golf,ps3,0,1,0,61,61,,,,61,,1
634488,Naruto Shippuden: Ultimate Ninja Storm Generations,/ps3/634488-naruto-shippuden-ultimate-ninja-storm-generations,ps3,0,1,0,74,74,74,,,74,74,1
634491,Grand Theft Auto V,/xbox360/634491-grand-theft-auto-v,xbox360,0,1,1,97,97,97,,,97,97,1
635231,The Black Eyed Peas Experience,/xbox360/635231-the-black-eyed-peas-experience,xbox360,1,0,1,66,,66,,,,66,1
635632,Dynasty Warriors 7: Xtreme Legends,/ps3/635632-dynasty-warriors-7-xtreme-legends,ps3,0,1,0,64,64,,,,64,,1
635803,Deadliest Warrior: Legends,/xbox360/635803-deadliest-warrior-legends,xbox360,0,1,1,56,56,,,,,56,1
636040,Dishonored,/xbox360/636040-dishonored,xbox360,0,1,1,88,88,89,,,89,88,1
636218,Golden Axe,/ps3/636218-golden-axe,ps3,0,1,0,,68,,,,,68,1
636542,GoldenEye 007: Reloaded,/ps3/636542-goldeneye-007-reloaded,ps3,0,1,0,,,,,,72,72,1
637240,Ultimate Marvel vs. Capcom 3,/ps3/637240-ultimate-marvel-vs-capcom-3,ps3,0,1,0,80,80,79,,,80,79,1
637269,Bobby Carrot Forever,/wii/637269-bobby-carrot-forever,wii,1,0,0,61,61,,,61,,,1
637289,Heavy Fire: Afghanistan,/ps3/637289-heavy-fire-afghanistan,ps3,1,1,0,39,,39,,,39,,1
637316,Lollipop Chainsaw,/xbox360/637316-lollipop-chainsaw,xbox360,0,1,1,70,70,67,,,67,70,1
637335,Fishing Resort,/wii/637335-fishing-resort,wii,1,0,0,69,69,,,69,,,1
637876,Kung-Fu High Impact,/xbox360/637876-kung-fu-high-impact,xbox360,0,0,1,56,56,,,,,56,1
637909,Worms Ultimate Mayhem,/xbox360/637909-worms-ultimate-mayhem,xbox360,0,1,1,59,62,59,,,62,59,1
637912,All Zombies Must Die!,/xbox360/637912-all-zombies-must-die,xbox360,0,1,1,60,60,67,,,67,60,1
638425,Sniper Elite V2,/ps3/638425-sniper-elite-v2,ps3,0,1,0,70,70,67,,,70,67,1
638431,Kyotokei,/wii/638431-kyotokei,wii,1,0,0,59,59,,,59,,,1
638434,Port Royale 3: Pirates and Merchants,/xbox360/638434-port-royale-3-pirates-and-merchants,xbox360,0,1,1,56,,56,,,,56,1
638784,Borderlands 2,/xbox360/638784-borderlands-2,xbox360,0,1,1,89,89,91,,,91,89,1
638789,Monochrome Racing,/wii/638789-monochrome-racing,wii,1,0,0,25,25,,,25,,,1
638951,NCIS,/wii/638951-ncis,wii,1,1,0,,,50,35,,50,35,1
639173,Kinectimals: Now with Bears!,/xbox360/639173-kinectimals-now-with-bears,xbox360,0,0,1,78,78,,,,,78,1
639414,JASF: Jane's Advanced Strike Fighters,/xbox360/639414-jasf-janes-advanced-strike-fighters,xbox360,0,1,1,45,45,41,,,41,45,1
639685,Game of Thrones,/ps3/639685-game-of-thrones,ps3,0,1,0,53,53,52,,,53,52,1
639691,Grand Slam Tennis 2,/xbox360/639691-grand-slam-tennis-2,xbox360,0,1,1,,,,,,73,71,1
639758,Comix Zone,/ps3/639758-comix-zone,ps3,0,1,0,,71,,,,,71,1
639766,Counter-Strike: Global Offensive,/xbox360/639766-counter-strike-global-offensive,xbox360,0,1,1,79,79,80,,,80,79,1
639950,Joe Danger 2: The Movie,/ps3/639950-joe-danger-2-the-movie,ps3,0,1,0,78,78,82,,,78,82,1
640098,FIFA Street,/xbox360/640098-fifa-street,xbox360,0,1,1,,,,,,76,77,1
640103,Ugly Americans: Apocalypsegeddon,/ps3/640103-ugly-americans-apocalypsegeddon,ps3,0,1,0,44,44,45,,,44,45,1
640249,PlayStation Move Fitness,/ps3/640249-playstation-move-fitness,ps3,0,1,0,61,61,,,,61,,1
640250,Start the Party! Save the World,/ps3/640250-start-the-party-save-the-world,ps3,0,1,0,50,50,,,,50,,1
640253,inFamous: Festival of Blood,/ps3/640253-infamous-festival-of-blood,ps3,0,1,0,78,78,,,,78,,1
640403,Black Knight Sword,/ps3/640403-black-knight-sword,ps3,0,1,0,66,66,65,,,66,65,1
640407,Flight Control,/wii/640407-flight-control,wii,1,0,0,62,62,,,62,82,,1
640643,Remember Me,/ps3/640643-remember-me,ps3,0,1,0,72,72,70,,,72,70,1
640651,Zombie Apocalypse: Never Die Alone,/xbox360/640651-zombie-apocalypse-never-die-alone,xbox360,0,1,1,62,62,67,,,67,62,1
640655,"Lights, Camera, Party!",/ps3/640655-lights-camera-party,ps3,0,1,0,49,49,,,,49,,1
640660,AMY,/xbox360/640660-amy,xbox360,0,1,1,25,33,25,,,33,25,1
640836,Machinarium,/ps3/640836-machinarium,ps3,1,1,0,78,,78,,,78,,1
640837,ABBA: You Can Dance,/wii/640837-abba-you-can-dance,wii,1,0,0,66,66,,,66,,,1
640838,Virtua Fighter 5 Final Showdown,/xbox360/640838-virtua-fighter-5-final-showdown,xbox360,0,1,1,81,81,82,,,82,81,1
640857,Sonic CD,/xbox360/640857-sonic-cd,xbox360,0,1,1,82,82,80,,,80,82,1
640907,4 Elements HD,/ps3/640907-4-elements-hd,ps3,0,1,0,65,65,,,,65,,1
640910,Back to the Future: The Game,/wii/640910-back-to-the-future-the-game,wii,1,1,0,66,66,,66,66,66,,1
640915,Quantum Conundrum,/ps3/640915-quantum-conundrum,ps3,0,1,0,79,79,76,,,79,76,1
641159,BlazBlue: Continuum Shift Extend,/ps3/641159-blazblue-continuum-shift-extend,ps3,0,1,0,73,79,73,,,73,79,1
641560,Test Drive: Ferrari Racing Legends,/xbox360/641560-test-drive-ferrari-racing-legends,xbox360,0,1,1,61,61,62,,,62,61,1
641694,Rocketbirds: Hardboiled Chicken,/ps3/641694-rocketbirds-hardboiled-chicken,ps3,0,1,0,74,74,,,,74,,1
641697,Persona 4 Arena,/ps3/641697-persona-4-arena,ps3,0,1,0,86,86,83,,,86,83,1
641698,One Piece: Pirate Warriors,/ps3/641698-one-piece-pirate-warriors,ps3,0,1,0,64,64,,,,64,,1
641824,Altered Beast,/ps3/641824-altered-beast,ps3,0,1,0,,40,,,,,40,1
641863,Trenches Generals,/wii/641863-trenches-generals,wii,1,0,0,56,56,,,56,,,1
642666,Crysis,/ps3/642666-crysis,ps3,0,1,0,81,81,81,,,81,81,1
643006,PokePark 2: Wonders Beyond,/wii/643006-pokepark-2-wonders-beyond,wii,1,0,0,60,60,,,60,,,1
643242,Closure,/ps3/643242-closure,ps3,0,1,0,,,,,,81,,1
643306,PixelJunk 4am,/ps3/643306-pixeljunk-4am,ps3,0,1,0,63,63,,,,63,,1
643391,Happy Wars,/xbox360/643391-happy-wars,xbox360,0,0,1,61,61,,,,,61,1
643664,Beat Hazard Ultra,/ps3/643664-beat-hazard-ultra,ps3,0,1,0,63,63,,,,63,,1
643861,Family Feud: 2012 Edition,/xbox360/643861-family-feud-2012-edition,xbox360,1,0,1,47,47,,,,,47,1
644272,Yakuza 5,/ps3/644272-yakuza-5,ps3,0,1,0,83,83,,,,83,,1
644714,Shank 2,/ps3/644714-shank-2,ps3,0,1,0,77,77,77,,,77,77,1
644717,The Witch and the Hundred Knight,/ps3/644717-the-witch-and-the-hundred-knight,ps3,0,1,0,53,53,,,,53,,1
644809,Warriors Orochi 3,/ps3/644809-warriors-orochi-3,ps3,0,1,0,70,70,71,,,70,71,1
645152,Tiger Woods PGA Tour 13,/xbox360/645152-tiger-woods-pga-tour-13,xbox360,0,1,1,,,,,,75,77,1
645626,Self-Defense Training Camp,/xbox360/645626-self-defense-training-camp,xbox360,0,0,1,21,21,,,,,21,1
645833,Transformers: Fall of Cybertron,/xbox360/645833-transformers-fall-of-cybertron,xbox360,0,1,1,79,79,77,,,77,79,1
645905,Who Wants to Be a Millionaire? Special Editions,/xbox360/645905-who-wants-to-be-a-millionaire-special-editions,xbox360,0,1,1,57,57,,,,61,57,1
645907,Bit.Trip Presents...Runner2: Future Legend of Rhythm Alien,/xbox360/645907-bittrip-presentsrunner2-future-legend-of-rhythm-alien,xbox360,0,1,1,87,87,86,,,86,87,1
646483,Real Steel,/ps3/646483-real-steel,ps3,0,1,0,41,41,40,,,41,40,1
646484,Daytona USA,/ps3/646484-daytona-usa,ps3,0,1,0,71,71,77,,,71,77,1
647136,The Amazing Spider-Man,/xbox360/647136-the-amazing-spider-man,xbox360,1,1,1,69,69,58,71,58,71,69,1
647140,South Park: Tenorman's Revenge,/xbox360/647140-south-park-tenormans-revenge,xbox360,0,0,1,52,52,,,,,52,1
647145,NFL Blitz,/ps3/647145-nfl-blitz,ps3,0,1,0,,,,,,80,78,1
647153,Sam & Max: Beyond Time and Space,/ps3/647153-sam-and-max-beyond-time-and-space,ps3,1,1,0,,,75,64,64,,75,1
647271,Double Fine Happy Action Theater,/xbox360/647271-double-fine-happy-action-theater,xbox360,0,0,1,80,80,,,,,80,1
647927,Zumba Fitness Rush,/xbox360/647927-zumba-fitness-rush,xbox360,0,0,1,73,73,,,,,73,1
648086,Under Defeat HD,/xbox360/648086-under-defeat-hd,xbox360,0,1,1,71,73,71,,,73,71,1
648265,Babel Rising,/xbox360/648265-babel-rising,xbox360,1,1,1,51,51,,55,,55,51,1
648815,Fusion: Genesis,/xbox360/648815-fusion-genesis,xbox360,0,0,1,69,69,,,,,69,1
648826,Gnomz,/wii/648826-gnomz,wii,1,0,0,59,59,,,59,,,1
649257,Alien Spidy,/xbox360/649257-alien-spidy,xbox360,0,1,1,,,,,,,55,1
649270,Saints Row IV,/xbox360/649270-saints-row-iv,xbox360,0,1,1,81,81,76,,,76,81,1
649286,The House of the Dead III,/ps3/649286-the-house-of-the-dead-iii,ps3,0,1,0,64,64,,,,64,,1
649290,MLB 12: The Show,/ps3/649290-mlb-12-the-show,ps3,0,1,0,87,87,,,,87,,1
650533,Enemy Front,/xbox360/650533-enemy-front,xbox360,0,1,1,35,35,43,,,43,35,1
650668,Rayman 3 HD,/xbox360/650668-rayman-3-hd,xbox360,0,1,1,69,69,72,,,72,69,1
650816,Major League Baseball 2K12,/xbox360/650816-major-league-baseball-2k12,xbox360,1,1,1,68,68,,68,,68,68,1
651253,Scene It? Movie Night,/xbox360/651253-scene-it-movie-night,xbox360,0,1,1,70,70,,,,,70,1
651288,Bang Bang Racing,/xbox360/651288-bang-bang-racing,xbox360,0,1,1,58,,58,,,,58,1
651555,Legasista,/ps3/651555-legasista,ps3,0,1,0,68,68,,,,68,,1
651559,World Gone Sour,/ps3/651559-world-gone-sour,ps3,0,1,0,61,61,69,,,61,69,1
651582,South Park: The Stick of Truth,/xbox360/651582-south-park-the-stick-of-truth,xbox360,0,1,1,82,82,85,,,85,82,1
651837,Damage Inc.: Pacific Squadron WWII,/xbox360/651837-damage-inc-pacific-squadron-wwii,xbox360,0,1,1,49,49,43,,,43,49,1
652367,DiRT Showdown,/ps3/652367-dirt-showdown,ps3,0,1,0,75,75,75,,,75,75,1
652585,Kinect Rush: A Disney-Pixar Adventure,/xbox360/652585-kinect-rush-a-disney-pixar-adventure,xbox360,0,0,1,68,68,,,,,68,1
652668,Apples to Apples,/xbox360/652668-apples-to-apples,xbox360,0,1,1,64,,64,,,,64,1
652686,The Last of Us,/ps3/652686-the-last-of-us,ps3,0,1,0,95,95,,,,95,,1
652988,Doctor Who: The Eternity Clock,/ps3/652988-doctor-who-the-eternity-clock,ps3,0,1,0,39,39,,,,39,,1
652995,Tony Hawk's Pro Skater HD,/ps3/652995-tony-hawks-pro-skater-hd,ps3,0,1,0,67,67,66,,,67,66,1
652997,Tekken Tag Tournament 2,/ps3/652997-tekken-tag-tournament-2,ps3,0,1,0,82,82,83,,,82,83,1
652999,Alan Wake's American Nightmare,/xbox360/652999-alan-wakes-american-nightmare,xbox360,0,0,1,76,76,,,,,76,1
653712,Anomaly: Warzone Earth,/xbox360/653712-anomaly-warzone-earth,xbox360,0,1,1,79,79,78,,,78,79,1
655774,LEGO Batman 2: DC Super Heroes,/ps3/655774-lego-batman-2-dc-super-heroes,ps3,1,1,0,81,81,79,,,81,79,1
655783,XCOM: Enemy Unknown,/xbox360/655783-xcom-enemy-unknown,xbox360,0,1,1,90,90,89,,,89,90,1
655785,The House of the Dead 4,/ps3/655785-the-house-of-the-dead-4,ps3,0,1,0,73,73,,,,73,,1
655925,Scarygirl,/xbox360/655925-scarygirl,xbox360,0,1,1,63,63,66,,,66,63,1
656451,NCAA Football 13,/ps3/656451-ncaa-football-13,ps3,0,1,0,,,,,,79,76,1
656452,Madden NFL 13,/ps3/656452-madden-nfl-13,ps3,1,1,0,,,,,,83,81,1
657326,Zack Zero,/ps3/657326-zack-zero,ps3,0,1,0,60,60,,,,60,,1
657485,Deadlight,/xbox360/657485-deadlight,xbox360,0,0,1,68,68,,,,,68,1
657807,Steins;Gate,/ps3/657807-steinsgate,ps3,0,1,0,83,83,,,,83,,1
657979,Time and Eternity,/ps3/657979-time-and-eternity,ps3,0,1,0,42,42,,,,42,,1
658209,Battleship,/wii/658209-battleship,wii,1,1,0,54,54,44,38,54,44,38,1
659949,Sanctum 2,/xbox360/659949-sanctum-2,xbox360,0,1,1,77,77,,,,,77,1
659951,Madagascar 3: The Video Game,/xbox360/659951-madagascar-3-the-video-game,xbox360,1,1,1,45,,45,,,,45,1
659955,Rise of the Guardians,/xbox360/659955-rise-of-the-guardians,xbox360,1,1,1,43,43,,,,,43,1
660035,Wheels of Destruction: World Tour,/ps3/660035-wheels-of-destruction-world-tour,ps3,0,1,0,49,49,,,,49,,1
660048,Kung Fu Strike: The Warrior's Rise,/xbox360/660048-kung-fu-strike-the-warriors-rise,xbox360,0,0,1,65,65,,,,,65,1
660141,MUD - FIM Motocross World Championship,/xbox360/660141-mud-fim-motocross-world-championship,xbox360,0,1,1,54,54,56,,,56,54,1
660168,Girl Fight,/xbox360/660168-girl-fight,xbox360,0,1,1,34,34,35,,,35,34,1
660637,Mad Riders,/xbox360/660637-mad-riders,xbox360,0,1,1,64,64,71,,,71,64,1
660641,JAM Live Music Arcade,/xbox360/660641-jam-live-music-arcade,xbox360,0,1,1,60,,60,,,,60,1
660672,Karateka,/ps3/660672-karateka,ps3,0,1,0,73,73,60,,,73,60,1
660785,AquaPazza: AquaPlus Dream Match,/ps3/660785-aquapazza-aquaplus-dream-match,ps3,0,1,0,,,,,,75,,1
660954,Bandfuse: Rock Legends,/xbox360/660954-bandfuse-rock-legends,xbox360,0,1,1,73,,73,,,,73,1
661202,Fuel Overdose,/ps3/661202-fuel-overdose,ps3,0,1,0,51,51,,,,51,,1
661391,Mark of the Ninja,/xbox360/661391-mark-of-the-ninja,xbox360,0,0,1,90,90,,,,,90,1
661935,NHL 13,/xbox360/661935-nhl-13,xbox360,0,1,1,,,,,,84,83,1
661938,Medal of Honor: Warfighter,/ps3/661938-medal-of-honor-warfighter,ps3,0,1,0,55,55,53,,,55,53,1
662021,Guilty Gear XX Accent Core Plus,/xbox360/662021-guilty-gear-xx-accent-core-plus,xbox360,1,1,1,74,74,75,76,76,75,74,1
662135,Jet Set Radio,/ps3/662135-jet-set-radio,ps3,0,1,0,75,75,70,,,75,70,1
662411,Hell Yeah! Wrath of the Dead Rabbit,/ps3/662411-hell-yeah-wrath-of-the-dead-rabbit,ps3,0,1,0,68,68,70,,,68,70,1
662532,Wreckateer,/xbox360/662532-wreckateer,xbox360,0,0,1,67,67,,,,,67,1
662533,Fable Heroes,/xbox360/662533-fable-heroes,xbox360,0,0,1,55,55,,,,,55,1
662534,Forza Horizon,/xbox360/662534-forza-horizon,xbox360,0,0,1,85,85,,,,,85,1
663204,Bellator: MMA Onslaught,/xbox360/663204-bellator-mma-onslaught,xbox360,0,1,1,47,47,,,,,47,1
663509,Derrick the Deathfin,/ps3/663509-derrick-the-deathfin,ps3,0,1,0,72,72,,,,72,,1
663926,Transformers Prime: The Game,/wii/663926-transformers-prime-the-game,wii,1,0,0,66,66,,,66,,,1
664115,Pinball FX 2: Marvel Pinball - Avengers Chronicles,/xbox360/664115-pinball-fx-2-marvel-pinball-avengers-chronicles,xbox360,0,0,1,88,88,,,,,88,1
664236,F1 2012,/ps3/664236-f1-2012,ps3,0,1,0,81,81,84,,,81,84,1
664238,Brave: The Video Game,/ps3/664238-brave-the-video-game,ps3,1,1,0,71,71,65,,50,71,65,1
664240,Disney/Pixar Brave,/wii/664240-disney-pixar-brave,wii,1,1,0,50,50,,,50,71,65,1
664492,Dragon's Lair,/xbox360/664492-dragons-lair,xbox360,0,1,1,41,47,41,,,47,41,1
664523,Frogger: Hyper Arcade Edition,/wii/664523-frogger-hyper-arcade-edition,wii,1,1,0,,,55,62,,62,55,1
664645,LittleBigPlanet Karting,/ps3/664645-littlebigplanet-karting,ps3,0,1,0,73,73,,,,73,,1
664713,Disney Epic Mickey 2: The Power of Two,/ps3/664713-disney-epic-mickey-2-the-power-of-two,ps3,1,1,0,59,59,64,59,64,59,59,1
664909,The Pinball Arcade,/xbox360/664909-the-pinball-arcade,xbox360,0,1,1,,,,,,,82,1
664912,FIFA Soccer 13,/ps3/664912-fifa-soccer-13,ps3,1,1,0,,,,,,88,90,1
